campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,2:624:1536:32768:624:32:16:2:4:1:2:1:1:1:1:1:1:2:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,13.3084829395
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:128:32:32768:128:16:32:2:4:1:1:1:2:2:2:2:1:8:3:1:18:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.54214900984
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,18:32:48:24576:16:48:384:1:1:1:1:1:1:1:1:1:1:2:1:3:3:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,0.610035898709
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,6:32:128:24576:16:32:448:1:2:1:1:1:1:1:2:2:2:3:1:2:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,2.63733663831
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,20:16:64:24576:16:16:48:4:8:1:1:0:4:4:2:2:2:1:2:12:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,0.710354160601
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,4:48:128:24576:48:32:160:8:32:1:2:0:8:8:1:1:1:1:1:4:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.06327911012
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,8:48:64:24576:48:32:16:4:4:1:1:1:2:2:2:1:1:4:2:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.17617223896
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,2:192:80:24576:64:80:128:8:16:1:1:0:8:8:2:2:2:1:1:1:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.98464742713
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,2:96:384:24576:48:384:64:16:8:2:1:1:4:4:1:1:1:2:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3.88953125851
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:192:192:24576:16:192:16:8:1:4:1:0:1:1:2:2:2:1:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.2209011605
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,2:96:672:24576:48:672:16:2:1:1:1:1:1:1:1:2:1:2:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,6.1678582455
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:448:512:3584:16:16:192:4:4:2:2:1:1:1:2:2:2:4:5:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,145.507558494
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:192:1280:3584:64:320:64:12:4:3:2:1:2:2:2:1:1:1:2:10:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3.75794618597
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,16:224:1280:3584:16:16:768:16:4:2:1:1:4:4:1:2:1:1:1:8:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,10.6826782011
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,10:1792:256:3584:32:256:64:16:8:4:1:1:4:4:2:2:2:1:5:1:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,19.6254514358
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:1792:64:3584:64:16:32:32:64:4:4:0:8:8:1:1:1:1:14:1:3:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,42.4186552508
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:256:368:3584:96:336:16:4:2:1:1:1:2:2:1:2:1:2:2:5:6:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,4.98726621256
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,7:272:2560:3584:272:96:16:2:4:1:4:0:1:1:2:1:1:7:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,35.3679035333
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:208:288:3584:128:144:16:2:4:1:1:0:2:2:2:2:1:3:2:3:5:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.99285231346
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:160:208:3584:112:16:96:16:16:1:1:0:8:8:1:2:1:6:5:2:3:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,26.9422636016
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:96:320:3584:16:16:1792:1:2:1:1:0:1:1:1:1:1:5:2:4:5:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,12.1569036047
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:64:128:3584:16:32:320:32:8:4:1:1:8:8:2:1:1:6:4:5:6:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,9.09434733409
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:64:128:3584:32:48:320:4:4:2:1:0:2:2:2:2:2:10:7:3:3:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,8.59113315951
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:96:64:3584:32:32:256:8:4:1:1:1:4:4:1:2:1:1:10:19:4:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.30073695579
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:64:80:3584:16:16:192:4:4:1:1:0:4:4:2:1:1:3:3:13:15:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,10.5564827624
