campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:48:80:256:4:8:4:4:1:1:1:2:1:1:7:1:1:2:0:0,contract_global,0.0194412004948,0.987845805916271,0.987324069014415,within_noise,within_noise,0.9984733640914846
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,12:448:912:320:32:912:16:16:8:1:1:0:8:8:1:2:1:1:1:4:3:0:0,contract_global,0.0196192002296,0.996890324108778,0.996363810278396,within_noise,within_noise,0.998294225534524
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,13:144:2048:320:64:448:16:8:32:1:2:1:8:8:2:1:1:13:1:1:1:0:0,contract_global,0.019671599865,0.999552853109784,0.999024933043525,within_noise,within_noise,0.9988543898180138
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:64:128:256:8:4:4:2:1:1:1:2:1:1:7:1:1:2:0:0,contract_global,0.0196423995495,0.998069127381807,0.997541990965825,within_noise,within_noise,0.9987235651749404
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:896:320:320:80:320:16:16:16:1:1:0:8:8:2:1:1:1:1:2:7:0:0,contract_global,0.0196472001076,0.998313053228218,0.997785787974678,within_noise,within_noise,0.9982949725578885
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:32:272:64:2:4:1:2:0:2:2:2:1:1:2:1:4:2:0:0,contract_global,0.019420800209,0.986809227097414,0.98628803765799,within_noise,improved,0.9981476335311392
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,12:160:2048:320:128:16:224:2:4:1:1:1:2:2:1:2:1:12:1:1:1:0:0,contract_global,0.0197704005241,1.00457310978855,1.00404253824886,within_noise,within_noise,0.9983641408646018
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,13:144:2048:160:16:16:80:4:4:1:1:0:2:2:1:2:1:5:1:3:1:1:2,contract_global,0.019418400526,0.986687294458333,0.986166169424014,improved,improved,1.1634403033431524
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,6:1792:384:320:16:384:16:4:2:2:1:0:2:2:1:1:1:1:1:1:6:0:0,contract_global,0.0194456005096,0.988069379365035,0.987547524369942,within_noise,within_noise,0.997552121217617
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,10:192:2048:320:16:16:96:2:1:1:1:1:1:1:1:1:1:2:1:9:1:0:0,contract_global,0.019657599926,0.998841488545488,0.998313944195364,within_noise,within_noise,0.9976526836172706
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,20:128:160:320:16:16:224:2:8:1:4:0:2:2:1:2:1:2:1:11:13:0:0,contract_global,0.019681199789,1.00004064420988,0.999512466524827,within_noise,within_noise,0.9981598672503883
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,8:1792:256:32:80:64:16:16:16:4:4:1:2:2:1:1:1:1:4:1:2:1:2,contract_global,0.0196563994884,0.998780491935786,0.998252979810917,within_noise,within_noise,1.0737327694527368
