campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:96:240:1280:16:16:320:16:32:4:4:1:4:4:1:1:1:1:3:10:6:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:160:256:32:64:16:16:4:12:2:3:1:2:2:1:1:1:6:3:1:6:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,5:208:3584:5120:208:16:16:4:2:1:1:1:2:2:2:2:1:5:1:1:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:160:176:5120:144:32:112:2:2:1:1:0:1:1:2:2:2:1:11:6:2:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:112:176:5120:32:48:16:4:2:1:1:0:2:2:2:1:1:8:1:1:21:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,2:384:3584:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:3:1:0:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:176:5120:16:64:64:2:2:1:1:1:1:1:2:2:2:14:7:2:3:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:160:32:5120:48:32:384:1:1:1:1:0:1:1:1:1:1:6:7:1:16:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:128:5120:32:16:1024:2:2:1:2:1:1:1:1:2:1:14:7:2:4:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:288:5120:1280:16:16:160:32:32:4:4:1:8:8:1:1:1:16:1:1:1:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:2304:512:512:48:32:32:32:96:2:3:1:16:16:1:1:1:1:4:2:3:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:2304:512:512:48:32:32:64:48:2:3:1:16:16:1:1:1:1:4:2:3:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:512:32:32:32:16:32:1:1:0:16:16:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:512:32:32:32:32:16:1:1:0:16:16:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:256:32:32:32:8:16:1:1:0:8:8:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:256:32:32:32:16:8:1:1:0:8:8:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:192:32:32:32:6:12:1:1:0:6:6:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:192:32:32:32:12:6:1:1:0:6:6:2:2:1:10:2:1:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:464:2560:128:32:32:32:4:8:1:1:0:4:4:2:2:1:10:2:1:1:0:2
